meetering_point_id,obis_code,quantity_value-6060,quantity_qualifier-6063,start,end,status_category,status_reason,message_type,Sender,Receiver
50120962218,1-1:1.29.0,0.018,220,202412191245+00,202412191300+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.083,220,202412191300+00,202412191315+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,2.578,220,202412191315+00,202412191330+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.557,220,202412191330+00,202412191345+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.028,220,202412191345+00,202412191400+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.448,220,202412191400+00,202412191415+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.151,220,202412191415+00,202412191430+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.0,220,202412191430+00,202412191445+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.883,220,202412191445+00,202412191500+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.728,220,202412191500+00,202412191515+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.68,220,202412191515+00,202412191530+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.671,220,202412191530+00,202412191545+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.68,220,202412191545+00,202412191600+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.837,220,202412191600+00,202412191615+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.003,220,202412191615+00,202412191630+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.115,220,202412191630+00,202412191645+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.172,220,202412191645+00,202412191700+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.167,220,202412191700+00,202412191715+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.663,220,202412191715+00,202412191730+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.941,220,202412191730+00,202412191745+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.002,220,202412191745+00,202412191800+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.104,220,202412191800+00,202412191815+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.98,220,202412191815+00,202412191830+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.076,220,202412191830+00,202412191845+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.992,220,202412191845+00,202412191900+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.14,220,202412191900+00,202412191915+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.988,220,202412191915+00,202412191930+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.549,220,202412191930+00,202412191945+00,Z34,ZA4,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,2.459,220,202412191945+00,202412192000+00,Z34,ZA4,TL,9905048000007,9985046000001
