meetering_point_id,obis_code,quantity_value-6060,quantity_qualifier-6063,start,end,status_category,status_reason,message_type,Sender,Receiver
50120962218,1-1:1.29.0,0.824,220,202501062300+00,202501062315+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.854,220,202501062315+00,202501062330+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.646,220,202501062330+00,202501062345+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.012,220,202501062345+00,202501070000+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.977,220,202501070000+00,202501070015+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.0,220,202501070015+00,202501070030+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.942,220,202501070030+00,202501070045+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.015,220,202501070045+00,202501070100+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.222,220,202501070100+00,202501070115+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.123,220,202501070115+00,202501070130+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.284,220,202501070130+00,202501070145+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.235,220,202501070145+00,202501070200+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.469,220,202501070200+00,202501070215+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.489,220,202501070215+00,202501070230+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.38,220,202501070230+00,202501070245+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.362,220,202501070245+00,202501070300+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.294,220,202501070300+00,202501070315+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.25,220,202501070315+00,202501070330+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.188,220,202501070330+00,202501070345+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.352,220,202501070345+00,202501070400+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.261,220,202501070400+00,202501070415+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.315,220,202501070415+00,202501070430+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.189,220,202501070430+00,202501070445+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.345,220,202501070445+00,202501070500+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.231,220,202501070500+00,202501070515+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.14,220,202501070515+00,202501070530+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.087,220,202501070530+00,202501070545+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.316,220,202501070545+00,202501070600+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.68,220,202501070600+00,202501070615+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,2.748,220,202501070615+00,202501070630+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,3.182,220,202501070630+00,202501070645+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,2.67,220,202501070645+00,202501070700+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.334,220,202501070700+00,202501070715+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.229,220,202501070715+00,202501070730+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.212,220,202501070730+00,202501070745+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.973,220,202501070745+00,202501070800+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,1.057,220,202501070800+00,202501070815+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.784,220,202501070815+00,202501070830+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.032,220,202501070830+00,202501070845+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.138,220,202501070845+00,202501070900+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.166,220,202501070900+00,202501070915+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.048,220,202501070915+00,202501070930+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.039,220,202501070930+00,202501070945+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.044,220,202501070945+00,202501071000+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.066,220,202501071000+00,202501071015+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.039,220,202501071015+00,202501071030+00,,,TL,9905048000007,9985046000001
50120962218,1-1:1.29.0,0.107,220,202501071030+00,202501071045+00,,,TL,9905048000007,9985046000001
